Start Date,End Date,Approving,Disapproving,Unsure/NoData,President
11/03/2009,2009,52,42,6,Barack Obama
11/02/2009,2009,52,42,6,Barack Obama
11/01/2009,2009,50,43,7,Barack Obama
10/31/2009,2009,50,41,9,Barack Obama
10/30/2009,2009,53,39,8,Barack Obama
10/29/2009,2009,55,38,7,Barack Obama
10/28/2009,2009,55,40,5,Barack Obama
10/27/2009,2009,53,40,7,Barack Obama
10/26/2009,2009,51,43,6,Barack Obama
10/24/2009,2009,51,41,8,Barack Obama
07/10/2009,2009,59,33,8,Barack Obama
01/22/2009,2009,69,13,18,Barack Obama
07/08/2009,2009,58,35,7,Barack Obama
03/21/2009,2009,63,27,10,Barack Obama
03/20/2009,2009,65,26,9,Barack Obama
03/19/2009,2009,65,26,9,Barack Obama
03/18/2009,2009,64,26,10,Barack Obama
03/17/2009,2009,62,27,11,Barack Obama
03/16/2009,2009,62,27,11,Barack Obama
03/15/2009,2009,61,28,11,Barack Obama
03/22/2009,2009,63,27,10,Barack Obama
03/14/2009,2009,62,27,11,Barack Obama
03/12/2009,2009,61,29,10,Barack Obama
03/11/2009,2009,61,28,11,Barack Obama
03/10/2009,2009,62,27,11,Barack Obama
03/09/2009,2009,63,27,10,Barack Obama
03/08/2009,2009,62,27,11,Barack Obama
03/07/2009,2009,62,26,12,Barack Obama
03/06/2009,2009,62,25,13,Barack Obama
03/13/2009,2009,61,28,11,Barack Obama
03/23/2009,2009,62,29,9,Barack Obama
03/24/2009,2009,62,27,11,Barack Obama
03/25/2009,2009,62,29,9,Barack Obama
04/11/2009,2009,63,28,9,Barack Obama
04/10/2009,2009,62,29,9,Barack Obama
04/09/2009,2009,63,28,9,Barack Obama
04/08/2009,2009,62,28,10,Barack Obama
04/07/2009,2009,60,28,12,Barack Obama
04/06/2009,2009,59,29,12,Barack Obama
04/05/2009,2009,60,28,12,Barack Obama
04/04/2009,2009,61,28,11,Barack Obama
04/03/2009,2009,61,27,12,Barack Obama
04/02/2009,2009,62,27,11,Barack Obama
04/01/2009,2009,63,27,10,Barack Obama
03/31/2009,2009,62,28,10,Barack Obama
03/30/2009,2009,61,29,10,Barack Obama
03/29/2009,2009,60,29,11,Barack Obama
03/28/2009,2009,59,30,11,Barack Obama
03/27/2009,2009,60,30,10,Barack Obama
03/26/2009,2009,60,31,9,Barack Obama
03/05/2009,2009,62,26,12,Barack Obama
03/04/2009,2009,62,26,12,Barack Obama
03/03/2009,2009,62,28,10,Barack Obama
03/01/2009,2009,61,28,11,Barack Obama
02/05/2009,2009,64,22,14,Barack Obama
02/04/2009,2009,65,20,15,Barack Obama
02/03/2009,2009,63,21,16,Barack Obama
02/02/2009,2009,65,20,15,Barack Obama
02/01/2009,2009,65,20,15,Barack Obama
01/31/2009,2009,66,19,15,Barack Obama
01/30/2009,2009,66,19,15,Barack Obama
01/29/2009,2009,67,18,15,Barack Obama
01/28/2009,2009,67,17,16,Barack Obama
01/27/2009,2009,66,17,17,Barack Obama
01/26/2009,2009,64,17,19,Barack Obama
01/25/2009,2009,64,16,20,Barack Obama
01/24/2009,2009,65,15,20,Barack Obama
01/23/2009,2009,67,14,19,Barack Obama
01/21/2009,2009,68,12,21,Barack Obama
01/09/2009,2009,34,61,5,George Bush
07/09/2009,2009,58,35,7,Barack Obama
02/06/2009,2009,66,21,13,Barack Obama
04/13/2009,2009,62,30,8,Barack Obama
02/07/2009,2009,63,23,14,Barack Obama
02/09/2009,2009,64,21,15,Barack Obama
02/28/2009,2009,62,26,12,Barack Obama
02/27/2009,2009,63,25,12,Barack Obama
02/26/2009,2009,64,23,13,Barack Obama
02/25/2009,2009,67,21,12,Barack Obama
02/24/2009,2009,67,21,12,Barack Obama
02/23/2009,2009,65,21,14,Barack Obama
02/22/2009,2009,61,24,15,Barack Obama
02/21/2009,2009,59,25,16,Barack Obama
02/20/2009,2009,62,25,13,Barack Obama
02/18/2009,2009,63,24,13,Barack Obama
02/17/2009,2009,63,24,13,Barack Obama
02/16/2009,2009,62,25,13,Barack Obama
02/15/2009,2009,62,25,13,Barack Obama
02/14/2009,2009,62,25,13,Barack Obama
02/12/2009,2009,64,23,13,Barack Obama
02/11/2009,2009,66,21,13,Barack Obama
02/10/2009,2009,66,21,13,Barack Obama
02/08/2009,2009,63,22,15,Barack Obama
04/14/2009,2009,62,30,8,Barack Obama
03/02/2009,2009,62,28,10,Barack Obama
04/16/2009,2009,62,29,9,Barack Obama
06/14/2009,2009,61,32,7,Barack Obama
06/13/2009,2009,62,30,8,Barack Obama
06/12/2009,2009,61,31,8,Barack Obama
06/11/2009,2009,62,30,8,Barack Obama
06/10/2009,2009,63,29,8,Barack Obama
06/09/2009,2009,61,31,8,Barack Obama
06/08/2009,2009,60,33,7,Barack Obama
06/15/2009,2009,61,32,7,Barack Obama
06/07/2009,2009,59,34,7,Barack Obama
06/05/2009,2009,62,32,6,Barack Obama
06/04/2009,2009,62,32,6,Barack Obama
06/03/2009,2009,62,31,7,Barack Obama
06/02/2009,2009,62,31,7,Barack Obama
06/01/2009,2009,63,30,7,Barack Obama
05/31/2009,2009,63,29,8,Barack Obama
05/30/2009,2009,64,30,6,Barack Obama
06/06/2009,2009,61,34,5,Barack Obama
06/17/2009,2009,57,35,8,Barack Obama
06/18/2009,2009,57,35,8,Barack Obama
06/20/2009,2009,60,33,7,Barack Obama
07/07/2009,2009,58,36,6,Barack Obama
04/15/2009,2009,61,31,8,Barack Obama
07/06/2009,2009,57,36,7,Barack Obama
07/05/2009,2009,56,36,8,Barack Obama
07/03/2009,2009,58,35,7,Barack Obama
07/02/2009,2009,59,34,7,Barack Obama
07/01/2009,2009,60,33,7,Barack Obama
06/30/2009,2009,62,31,7,Barack Obama
06/29/2009,2009,61,30,9,Barack Obama
06/28/2009,2009,63,30,7,Barack Obama
06/27/2009,2009,60,32,8,Barack Obama
06/26/2009,2009,59,34,7,Barack Obama
06/25/2009,2009,57,35,8,Barack Obama
06/24/2009,2009,59,33,8,Barack Obama
06/23/2009,2009,59,33,8,Barack Obama
06/22/2009,2009,61,32,7,Barack Obama
06/21/2009,2009,60,34,6,Barack Obama
05/29/2009,2009,62,30,8,Barack Obama
05/28/2009,2009,63,30,7,Barack Obama
06/16/2009,2009,58,33,9,Barack Obama
04/28/2009,2009,65,29,6,Barack Obama
05/04/2009,2009,67,26,7,Barack Obama
05/02/2009,2009,67,27,6,Barack Obama
05/01/2009,2009,67,27,6,Barack Obama
04/30/2009,2009,68,26,6,Barack Obama
04/29/2009,2009,67,28,5,Barack Obama
04/27/2009,2009,63,31,6,Barack Obama
04/26/2009,2009,63,31,6,Barack Obama
04/25/2009,2009,63,31,6,Barack Obama
04/24/2009,2009,65,29,6,Barack Obama
04/23/2009,2009,65,29,6,Barack Obama
04/22/2009,2009,66,27,7,Barack Obama
04/21/2009,2009,65,28,7,Barack Obama
04/20/2009,2009,65,29,6,Barack Obama
04/19/2009,2009,64,28,8,Barack Obama
05/27/2009,2009,62,30,8,Barack Obama
04/18/2009,2009,63,28,9,Barack Obama
04/17/2009,2009,63,28,9,Barack Obama
05/05/2009,2009,66,28,6,Barack Obama
05/06/2009,2009,66,28,6,Barack Obama
05/03/2009,2009,66,27,7,Barack Obama
05/07/2009,2009,66,28,6,Barack Obama
05/26/2009,2009,64,29,7,Barack Obama
05/24/2009,2009,64,30,6,Barack Obama
05/23/2009,2009,65,28,7,Barack Obama
05/22/2009,2009,64,27,9,Barack Obama
05/21/2009,2009,64,27,9,Barack Obama
05/20/2009,2009,62,28,10,Barack Obama
05/19/2009,2009,64,30,6,Barack Obama
05/17/2009,2009,65,29,6,Barack Obama
05/16/2009,2009,63,29,8,Barack Obama
05/18/2009,2009,64,29,7,Barack Obama
05/14/2009,2009,63,30,7,Barack Obama
05/13/2009,2009,65,28,7,Barack Obama
05/12/2009,2009,63,29,8,Barack Obama
05/08/2009,2009,66,27,7,Barack Obama
05/11/2009,2009,64,28,8,Barack Obama
05/10/2009,2009,64,29,7,Barack Obama
05/15/2009,2009,64,28,8,Barack Obama
05/09/2009,2009,65,29,6,Barack Obama
08/24/2010,2010,44,49,7,Barack Obama
08/25/2010,2010,44,48,8,Barack Obama
08/26/2010,2010,43,49,8,Barack Obama
08/23/2010,2010,43,50,7,Barack Obama
08/28/2010,2010,45,47,8,Barack Obama
08/30/2010,2010,46,45,9,Barack Obama
08/29/2010,2010,47,45,8,Barack Obama
08/27/2010,2010,43,49,8,Barack Obama
08/22/2010,2010,42,51,7,Barack Obama
09/22/2010,2010,44,48,8,Barack Obama
08/20/2010,2010,44,49,7,Barack Obama
08/19/2010,2010,44,49,7,Barack Obama
08/18/2010,2010,43,50,7,Barack Obama
08/17/2010,2010,42,51,7,Barack Obama
08/16/2010,2010,41,52,7,Barack Obama
08/15/2010,2010,41,52,7,Barack Obama
08/31/2010,2010,46,46,8,Barack Obama
08/14/2010,2010,42,51,7,Barack Obama
08/21/2010,2010,45,50,5,Barack Obama
09/01/2010,2010,43,49,8,Barack Obama
09/20/2010,2010,44,47,9,Barack Obama
09/03/2010,2010,44,49,7,Barack Obama
08/13/2010,2010,42,50,8,Barack Obama
09/21/2010,2010,44,48,8,Barack Obama
09/19/2010,2010,43,48,9,Barack Obama
09/18/2010,2010,45,46,9,Barack Obama
09/17/2010,2010,47,46,7,Barack Obama
09/16/2010,2010,47,46,7,Barack Obama
09/15/2010,2010,45,49,6,Barack Obama
09/14/2010,2010,45,48,7,Barack Obama
09/02/2010,2010,45,48,7,Barack Obama
09/13/2010,2010,45,48,7,Barack Obama
09/11/2010,2010,47,46,7,Barack Obama
09/10/2010,2010,46,46,8,Barack Obama
09/09/2010,2010,46,46,8,Barack Obama
09/08/2010,2010,44,48,8,Barack Obama
09/07/2010,2010,45,47,8,Barack Obama
09/06/2010,2010,46,46,8,Barack Obama
09/05/2010,2010,45,47,8,Barack Obama
09/04/2010,2010,46,47,7,Barack Obama
09/12/2010,2010,46,47,7,Barack Obama
08/12/2010,2010,42,49,9,Barack Obama
07/03/2010,2010,44,46,10,Barack Obama
08/10/2010,2010,44,48,8,Barack Obama
07/18/2010,2010,46,47,7,Barack Obama
07/17/2010,2010,47,45,8,Barack Obama
07/16/2010,2010,48,44,8,Barack Obama
07/15/2010,2010,49,44,7,Barack Obama
07/14/2010,2010,47,45,8,Barack Obama
07/13/2010,2010,44,48,8,Barack Obama
07/12/2010,2010,44,48,8,Barack Obama
07/11/2010,2010,45,47,8,Barack Obama
07/19/2010,2010,46,46,8,Barack Obama
07/10/2010,2010,48,45,7,Barack Obama
07/08/2010,2010,47,46,7,Barack Obama
07/07/2010,2010,46,47,7,Barack Obama
07/06/2010,2010,45,48,7,Barack Obama
07/05/2010,2010,44,48,8,Barack Obama
07/02/2010,2010,44,46,10,Barack Obama
07/01/2010,2010,46,45,9,Barack Obama
06/30/2010,2010,47,46,7,Barack Obama
09/23/2010,2010,44,49,7,Barack Obama
07/09/2010,2010,47,46,7,Barack Obama
08/11/2010,2010,43,48,9,Barack Obama
07/20/2010,2010,44,48,8,Barack Obama
07/22/2010,2010,44,47,9,Barack Obama
08/09/2010,2010,46,47,7,Barack Obama
08/08/2010,2010,45,48,7,Barack Obama
08/07/2010,2010,46,47,7,Barack Obama
08/06/2010,2010,45,48,7,Barack Obama
08/05/2010,2010,47,46,7,Barack Obama
08/04/2010,2010,46,47,7,Barack Obama
08/03/2010,2010,45,49,6,Barack Obama
08/02/2010,2010,45,48,7,Barack Obama
07/21/2010,2010,44,47,9,Barack Obama
08/01/2010,2010,44,48,8,Barack Obama
07/30/2010,2010,45,47,8,Barack Obama
07/29/2010,2010,44,47,9,Barack Obama
07/28/2010,2010,46,47,7,Barack Obama
07/27/2010,2010,45,47,8,Barack Obama
07/26/2010,2010,46,47,7,Barack Obama
07/25/2010,2010,45,49,6,Barack Obama
07/24/2010,2010,45,48,7,Barack Obama
07/23/2010,2010,46,47,7,Barack Obama
07/31/2010,2010,45,46,9,Barack Obama
09/24/2010,2010,44,49,7,Barack Obama
12/21/2010,2010,48,45,7,Barack Obama
09/26/2010,2010,45,49,6,Barack Obama
12/01/2010,2010,47,44,9,Barack Obama
11/29/2010,2010,45,47,8,Barack Obama
11/28/2010,2010,45,47,8,Barack Obama
11/27/2010,2010,47,45,8,Barack Obama
11/26/2010,2010,46,46,8,Barack Obama
11/24/2010,2010,45,47,8,Barack Obama
11/23/2010,2010,44,48,8,Barack Obama
11/22/2010,2010,44,48,8,Barack Obama
12/02/2010,2010,48,43,9,Barack Obama
11/21/2010,2010,44,47,9,Barack Obama
11/19/2010,2010,47,46,7,Barack Obama
11/17/2010,2010,46,47,7,Barack Obama
11/16/2010,2010,45,48,7,Barack Obama
11/15/2010,2010,46,47,7,Barack Obama
11/14/2010,2010,48,45,7,Barack Obama
11/13/2010,2010,48,45,7,Barack Obama
11/12/2010,2010,45,47,8,Barack Obama
11/11/2010,2010,43,49,8,Barack Obama
11/20/2010,2010,46,46,8,Barack Obama
11/10/2010,2010,42,49,9,Barack Obama
12/03/2010,2010,47,45,8,Barack Obama
12/05/2010,2010,43,48,9,Barack Obama
06/29/2010,2010,49,44,7,Barack Obama
12/27/2010,2010,47,45,8,Barack Obama
12/26/2010,2010,47,46,7,Barack Obama
12/23/2010,2010,45,48,7,Barack Obama
12/22/2010,2010,46,46,8,Barack Obama
12/20/2010,2010,49,45,6,Barack Obama
12/18/2010,2010,46,48,6,Barack Obama
12/17/2010,2010,46,45,9,Barack Obama
12/04/2010,2010,46,47,7,Barack Obama
12/16/2010,2010,46,46,8,Barack Obama
12/14/2010,2010,45,48,7,Barack Obama
12/13/2010,2010,45,46,9,Barack Obama
12/12/2010,2010,45,47,8,Barack Obama
12/11/2010,2010,46,45,9,Barack Obama
12/10/2010,2010,45,49,6,Barack Obama
12/09/2010,2010,46,47,7,Barack Obama
12/07/2010,2010,43,49,8,Barack Obama
12/06/2010,2010,45,47,8,Barack Obama
12/15/2010,2010,46,45,9,Barack Obama
09/25/2010,2010,45,49,6,Barack Obama
11/09/2010,2010,43,49,8,Barack Obama
11/07/2010,2010,44,48,8,Barack Obama
10/15/2010,2010,46,46,8,Barack Obama
10/14/2010,2010,44,48,8,Barack Obama
10/13/2010,2010,43,48,9,Barack Obama
10/12/2010,2010,44,48,8,Barack Obama
10/11/2010,2010,45,47,8,Barack Obama
10/10/2010,2010,45,48,7,Barack Obama
10/09/2010,2010,46,47,7,Barack Obama
10/08/2010,2010,46,48,6,Barack Obama
10/16/2010,2010,48,44,8,Barack Obama
10/06/2010,2010,48,46,6,Barack Obama
10/04/2010,2010,46,48,6,Barack Obama
10/03/2010,2010,43,50,7,Barack Obama
10/02/2010,2010,45,48,7,Barack Obama
10/01/2010,2010,46,48,6,Barack Obama
09/30/2010,2010,46,46,8,Barack Obama
09/29/2010,2010,46,46,8,Barack Obama
09/28/2010,2010,46,46,8,Barack Obama
09/27/2010,2010,47,47,6,Barack Obama
10/05/2010,2010,47,46,7,Barack Obama
11/08/2010,2010,44,48,8,Barack Obama
10/17/2010,2010,46,46,8,Barack Obama
10/19/2010,2010,42,50,8,Barack Obama
11/06/2010,2010,46,46,8,Barack Obama
11/05/2010,2010,47,46,7,Barack Obama
11/04/2010,2010,47,45,8,Barack Obama
11/03/2010,2010,45,47,8,Barack Obama
11/02/2010,2010,44,48,8,Barack Obama
11/01/2010,2010,44,49,7,Barack Obama
10/31/2010,2010,43,49,8,Barack Obama
10/30/2010,2010,44,48,8,Barack Obama
10/18/2010,2010,46,46,8,Barack Obama
10/29/2010,2010,45,47,8,Barack Obama
10/27/2010,2010,46,48,6,Barack Obama
10/26/2010,2010,46,48,6,Barack Obama
10/25/2010,2010,44,49,7,Barack Obama
10/24/2010,2010,44,48,8,Barack Obama
10/23/2010,2010,43,49,8,Barack Obama
10/22/2010,2010,43,48,9,Barack Obama
10/21/2010,2010,41,50,9,Barack Obama
10/20/2010,2010,43,48,9,Barack Obama
10/28/2010,2010,47,47,6,Barack Obama
06/28/2010,2010,47,45,8,Barack Obama
05/02/2010,2010,50,43,7,Barack Obama
06/26/2010,2010,46,45,9,Barack Obama
03/02/2010,2010,50,44,6,Barack Obama
03/01/2010,2010,50,43,7,Barack Obama
02/28/2010,2010,52,41,7,Barack Obama
02/27/2010,2010,50,43,7,Barack Obama
02/26/2010,2010,50,44,6,Barack Obama
02/25/2010,2010,50,45,5,Barack Obama
02/24/2010,2010,49,45,6,Barack Obama
02/23/2010,2010,50,42,8,Barack Obama
03/03/2010,2010,47,46,7,Barack Obama
02/22/2010,2010,50,42,8,Barack Obama
02/20/2010,2010,51,43,6,Barack Obama
02/19/2010,2010,49,43,8,Barack Obama
02/18/2010,2010,48,45,7,Barack Obama
02/17/2010,2010,48,45,7,Barack Obama
02/16/2010,2010,48,44,8,Barack Obama
02/15/2010,2010,51,41,8,Barack Obama
02/14/2010,2010,50,41,9,Barack Obama
02/13/2010,2010,52,41,7,Barack Obama
02/21/2010,2010,51,43,6,Barack Obama
02/11/2010,2010,53,40,7,Barack Obama
03/04/2010,2010,48,46,6,Barack Obama
03/06/2010,2010,49,43,8,Barack Obama
03/25/2010,2010,46,46,8,Barack Obama
03/24/2010,2010,48,45,7,Barack Obama
03/23/2010,2010,50,44,6,Barack Obama
03/22/2010,2010,51,42,7,Barack Obama
03/21/2010,2010,50,44,6,Barack Obama
03/20/2010,2010,51,43,6,Barack Obama
03/18/2010,2010,50,43,7,Barack Obama
03/17/2010,2010,50,43,7,Barack Obama
03/05/2010,2010,49,44,7,Barack Obama
03/16/2010,2010,47,47,6,Barack Obama
03/14/2010,2010,46,47,7,Barack Obama
03/13/2010,2010,48,44,8,Barack Obama
03/12/2010,2010,49,44,7,Barack Obama
03/11/2010,2010,49,44,7,Barack Obama
03/10/2010,2010,47,44,9,Barack Obama
03/09/2010,2010,46,45,9,Barack Obama
03/08/2010,2010,46,45,9,Barack Obama
03/07/2010,2010,48,44,8,Barack Obama
03/15/2010,2010,46,48,6,Barack Obama
03/26/2010,2010,48,46,6,Barack Obama
02/10/2010,2010,52,41,7,Barack Obama
02/08/2010,2010,50,43,7,Barack Obama
01/16/2010,2010,50,43,7,Barack Obama
01/15/2010,2010,50,43,7,Barack Obama
01/14/2010,2010,50,42,8,Barack Obama
01/13/2010,2010,49,44,7,Barack Obama
01/12/2010,2010,49,45,6,Barack Obama
01/11/2010,2010,50,43,7,Barack Obama
01/10/2010,2010,50,42,8,Barack Obama
01/09/2010,2010,50,42,8,Barack Obama
01/17/2010,2010,50,43,7,Barack Obama
01/08/2010,2010,49,44,7,Barack Obama
01/06/2010,2010,52,41,7,Barack Obama
01/05/2010,2010,52,41,7,Barack Obama
01/04/2010,2010,52,42,6,Barack Obama
01/03/2010,2010,51,44,5,Barack Obama
01/02/2010,2010,50,44,6,Barack Obama
12/30/2009,2010,49,44,7,Barack Obama
12/29/2009,2010,51,43,7,Barack Obama
06/27/2010,2010,46,45,9,Barack Obama
01/07/2010,2010,50,43,7,Barack Obama
02/09/2010,2010,51,42,7,Barack Obama
01/18/2010,2010,49,44,7,Barack Obama
01/20/2010,2010,47,47,6,Barack Obama
02/07/2010,2010,51,41,8,Barack Obama
02/06/2010,2010,50,41,9,Barack Obama
02/05/2010,2010,51,41,8,Barack Obama
02/04/2010,2010,49,44,7,Barack Obama
02/03/2010,2010,50,43,7,Barack Obama
02/02/2010,2010,49,44,7,Barack Obama
02/01/2010,2010,50,44,6,Barack Obama
01/31/2010,2010,51,42,7,Barack Obama
01/19/2010,2010,49,45,6,Barack Obama
01/30/2010,2010,51,42,7,Barack Obama
01/28/2010,2010,48,46,6,Barack Obama
01/27/2010,2010,47,47,6,Barack Obama
01/26/2010,2010,48,45,7,Barack Obama
01/25/2010,2010,47,46,7,Barack Obama
01/24/2010,2010,48,46,6,Barack Obama
01/23/2010,2010,48,47,5,Barack Obama
01/22/2010,2010,48,47,5,Barack Obama
01/21/2010,2010,48,47,5,Barack Obama
01/29/2010,2010,50,44,6,Barack Obama
03/27/2010,2010,48,44,8,Barack Obama
02/12/2010,2010,53,40,7,Barack Obama
03/29/2010,2010,50,42,8,Barack Obama
06/04/2010,2010,47,44,9,Barack Obama
06/03/2010,2010,45,47,8,Barack Obama
06/01/2010,2010,48,45,7,Barack Obama
05/30/2010,2010,49,45,6,Barack Obama
05/29/2010,2010,50,44,6,Barack Obama
05/28/2010,2010,47,46,7,Barack Obama
05/27/2010,2010,46,45,9,Barack Obama
05/26/2010,2010,45,47,8,Barack Obama
06/05/2010,2010,45,46,9,Barack Obama
05/25/2010,2010,45,47,8,Barack Obama
05/23/2010,2010,47,45,8,Barack Obama
05/22/2010,2010,48,44,8,Barack Obama
05/21/2010,2010,48,45,7,Barack Obama
05/19/2010,2010,48,45,7,Barack Obama
05/18/2010,2010,49,45,6,Barack Obama
05/17/2010,2010,48,44,8,Barack Obama
05/16/2010,2010,49,45,6,Barack Obama
05/15/2010,2010,46,46,8,Barack Obama
05/24/2010,2010,46,47,7,Barack Obama
05/14/2010,2010,47,46,7,Barack Obama
06/06/2010,2010,47,45,8,Barack Obama
06/08/2010,2010,45,48,7,Barack Obama
06/25/2010,2010,46,46,8,Barack Obama
03/28/2010,2010,50,43,7,Barack Obama
06/24/2010,2010,45,46,9,Barack Obama
06/23/2010,2010,46,46,8,Barack Obama
06/22/2010,2010,45,45,10,Barack Obama
06/21/2010,2010,45,46,9,Barack Obama
06/20/2010,2010,45,46,9,Barack Obama
06/19/2010,2010,48,45,7,Barack Obama
06/07/2010,2010,44,48,8,Barack Obama
06/18/2010,2010,49,44,7,Barack Obama
06/16/2010,2010,45,46,9,Barack Obama
06/15/2010,2010,45,46,9,Barack Obama
06/14/2010,2010,46,44,10,Barack Obama
06/13/2010,2010,49,43,8,Barack Obama
06/12/2010,2010,49,44,7,Barack Obama
06/11/2010,2010,48,45,7,Barack Obama
06/10/2010,2010,46,46,8,Barack Obama
06/09/2010,2010,44,48,8,Barack Obama
06/17/2010,2010,48,45,7,Barack Obama
05/13/2010,2010,48,44,8,Barack Obama
06/02/2010,2010,46,47,7,Barack Obama
05/11/2010,2010,52,41,7,Barack Obama
04/18/2010,2010,49,45,6,Barack Obama
04/17/2010,2010,49,45,6,Barack Obama
04/16/2010,2010,48,46,6,Barack Obama
04/15/2010,2010,47,46,7,Barack Obama
04/14/2010,2010,46,46,8,Barack Obama
04/13/2010,2010,49,44,7,Barack Obama
04/12/2010,2010,49,45,6,Barack Obama
04/11/2010,2010,49,45,6,Barack Obama
04/10/2010,2010,46,46,8,Barack Obama
04/09/2010,2010,45,48,7,Barack Obama
04/08/2010,2010,45,48,7,Barack Obama
04/07/2010,2010,47,48,5,Barack Obama
04/06/2010,2010,49,46,5,Barack Obama
04/05/2010,2010,49,46,5,Barack Obama
04/03/2010,2010,50,45,5,Barack Obama
04/02/2010,2010,49,46,5,Barack Obama
05/12/2010,2010,51,42,7,Barack Obama
03/31/2010,2010,48,45,7,Barack Obama
03/30/2010,2010,50,43,7,Barack Obama
04/19/2010,2010,49,43,8,Barack Obama
04/20/2010,2010,50,42,8,Barack Obama
04/01/2010,2010,48,46,6,Barack Obama
04/22/2010,2010,50,43,7,Barack Obama
04/21/2010,2010,49,42,9,Barack Obama
05/09/2010,2010,49,43,8,Barack Obama
05/08/2010,2010,51,42,7,Barack Obama
05/07/2010,2010,50,43,7,Barack Obama
05/06/2010,2010,50,43,7,Barack Obama
05/05/2010,2010,49,43,8,Barack Obama
05/04/2010,2010,48,43,9,Barack Obama
05/03/2010,2010,50,42,8,Barack Obama
05/10/2010,2010,51,42,7,Barack Obama
